,age_months,sex,L,M,S,SD4neg,SD3neg,SD2neg,SD1neg,SD0,SD1,SD2,SD3,SD4,SD5,SD6,SD7,SD8,SD9,SD10,SD11,SD12,SD13,SD14,SD15,SD16,SD17,SD18,SD19,SD20,SD21,SD22,SD23,SD24,SD25,SD26,SD27,SD28,SD29,SD30,SD31,SD32,SD33,SD34,SD35,SD36,SD37,SD38,SD39,SD40,distance_SBMI
386,157,2,-1.3121,18.8675,0.13469,12.305,13.643,14.981,16.667,18.868,21.882,26.307,33.554,37.979,42.403999999999996,46.82899999999999,51.25399999999999,55.67899999999999,60.103999999999985,64.52899999999998,68.95399999999998,73.37899999999998,77.80399999999997,82.22899999999997,86.65399999999997,91.07899999999997,95.50399999999996,99.92899999999996,104.35399999999996,108.77899999999995,113.20399999999995,117.62899999999995,122.05399999999995,126.47899999999994,130.90399999999994,135.32899999999995,139.75399999999993,144.17899999999992,148.60399999999993,153.02899999999994,157.45399999999992,161.87899999999993,166.30399999999992,170.7289999999999,175.1539999999999,179.57899999999992,184.0039999999999,188.4289999999999,192.8539999999999,197.2789999999999,4.424999999999997
387,158,2,-1.3046,18.9335,0.13492,12.335,13.68,15.025,16.721,18.934,21.962,26.405,33.666,38.108999999999995,42.552,46.995000000000005,51.438,55.881,60.324000000000005,64.76700000000001,69.21000000000001,73.653,78.096,82.53900000000002,86.98200000000001,91.42500000000001,95.86800000000002,100.31100000000002,104.75400000000002,109.19700000000002,113.64000000000001,118.08300000000003,122.52600000000002,126.96900000000002,131.41200000000003,135.85500000000002,140.29800000000003,144.74100000000004,149.18400000000003,153.62700000000004,158.07000000000005,162.51300000000003,166.95600000000005,171.39900000000003,175.84200000000004,180.28500000000005,184.72800000000004,189.17100000000005,193.61400000000003,198.05700000000004,4.443000000000001
388,159,2,-1.297,18.9991,0.13514,12.364,13.717,15.07,16.775,18.999,22.042,26.501,33.775,38.233999999999995,42.693,47.152,51.611,56.06999999999999,60.528999999999996,64.988,69.447,73.906,78.365,82.82399999999998,87.28299999999999,91.74199999999999,96.201,100.66,105.119,109.578,114.037,118.49599999999998,122.95499999999998,127.41399999999999,131.873,136.332,140.791,145.25,149.709,154.16799999999998,158.62699999999998,163.08599999999998,167.545,172.004,176.463,180.922,185.381,189.84,194.299,198.75799999999998,4.459
389,160,2,-1.2894,19.0642,0.13537,12.392,13.753,15.113,16.828,19.064,22.122,26.598,33.884,38.36,42.836,47.312,51.788,56.263999999999996,60.739999999999995,65.216,69.692,74.16799999999999,78.64399999999999,83.11999999999999,87.59599999999999,92.07199999999999,96.54799999999999,101.02399999999999,105.49999999999999,109.97599999999998,114.45199999999998,118.92799999999998,123.40399999999998,127.87999999999998,132.356,136.832,141.308,145.784,150.26,154.736,159.212,163.688,168.164,172.64,177.11599999999999,181.59199999999998,186.06799999999998,190.54399999999998,195.01999999999998,199.49599999999998,4.475999999999999
390,161,2,-1.2816,19.1289,0.13559,12.42,13.788,15.157,16.881,19.129,22.201,26.693,33.989,38.480999999999995,42.973,47.465,51.957,56.449,60.941,65.433,69.92500000000001,74.417,78.909,83.40100000000001,87.893,92.38500000000002,96.87700000000001,101.369,105.86100000000002,110.35300000000001,114.84500000000003,119.33700000000002,123.82900000000001,128.32100000000003,132.81300000000002,137.305,141.79700000000003,146.28900000000002,150.78100000000003,155.27300000000002,159.76500000000001,164.25700000000003,168.74900000000002,173.24100000000004,177.73300000000003,182.22500000000002,186.71700000000004,191.20900000000003,195.70100000000005,200.19300000000004,4.492000000000001
391,162,2,-1.2739,19.1931,0.1358,12.447,13.824,15.2,16.934,19.193,22.279,26.786,34.092,38.599000000000004,43.106,47.613,52.120000000000005,56.62700000000001,61.13400000000001,65.641,70.14800000000001,74.65500000000002,79.162,83.66900000000001,88.17600000000002,92.68300000000002,97.19000000000003,101.69700000000002,106.20400000000002,110.71100000000003,115.21800000000003,119.72500000000002,124.23200000000003,128.73900000000003,133.24600000000004,137.75300000000004,142.26000000000005,146.76700000000005,151.27400000000006,155.78100000000003,160.28800000000004,164.79500000000002,169.30200000000002,173.80900000000003,178.31600000000003,182.82300000000004,187.33000000000004,191.83700000000005,196.34400000000005,200.85100000000006,4.5070000000000014
392,163,2,-1.2661,19.2567,0.13601,12.475,13.859,15.243,16.986,19.257,22.357,26.879,34.192,38.714,43.236000000000004,47.75800000000001,52.28000000000001,56.80200000000001,61.32400000000001,65.84600000000002,70.36800000000002,74.89000000000001,79.41200000000002,83.93400000000003,88.45600000000002,92.97800000000004,97.50000000000003,102.02200000000002,106.54400000000004,111.06600000000003,115.58800000000005,120.11000000000004,124.63200000000003,129.15400000000005,133.67600000000004,138.19800000000004,142.72000000000006,147.24200000000005,151.76400000000007,156.28600000000006,160.80800000000005,165.33000000000007,169.85200000000006,174.37400000000008,178.89600000000007,183.41800000000006,187.94000000000008,192.46200000000007,196.9840000000001,201.50600000000009,4.522000000000002
393,164,2,-1.2583,19.3197,0.13622,12.501,13.893,15.285,17.037,19.32,22.433,26.97,34.292,38.829,43.366,47.903,52.44,56.977,61.513999999999996,66.05099999999999,70.588,75.125,79.66199999999999,84.19899999999998,88.73599999999999,93.273,97.80999999999999,102.34699999999998,106.88399999999999,111.42099999999999,115.95799999999998,120.49499999999998,125.03199999999998,129.569,134.106,138.64299999999997,143.17999999999998,147.71699999999998,152.25399999999996,156.79099999999997,161.32799999999997,165.86499999999998,170.40199999999996,174.93899999999996,179.47599999999997,184.01299999999998,188.54999999999998,193.08699999999996,197.62399999999997,202.16099999999997,4.536999999999999
394,165,2,-1.2504,19.382,0.13642,12.528,13.927,15.327,17.088,19.382,22.509,27.06,34.387,38.938,43.489,48.03999999999999,52.590999999999994,57.141999999999996,61.69299999999999,66.24399999999999,70.79499999999999,75.34599999999999,79.89699999999999,84.44799999999998,88.99899999999998,93.54999999999998,98.10099999999997,102.65199999999997,107.20299999999997,111.75399999999998,116.30499999999998,120.85599999999997,125.40699999999997,129.95799999999997,134.50899999999996,139.05999999999995,143.61099999999996,148.16199999999998,152.71299999999997,157.26399999999995,161.81499999999994,166.36599999999996,170.91699999999994,175.46799999999996,180.01899999999995,184.56999999999994,189.12099999999995,193.67199999999994,198.22299999999996,202.77399999999994,4.550999999999998
395,166,2,-1.2425,19.4437,0.13662,12.554,13.961,15.368,17.139,19.444,22.584,27.149,34.481,39.04600000000001,43.611000000000004,48.176,52.74100000000001,57.30600000000001,61.87100000000001,66.436,71.001,75.566,80.13100000000001,84.69600000000003,89.26100000000002,93.82600000000002,98.39100000000002,102.95600000000002,107.52100000000002,112.08600000000001,116.65100000000001,121.21600000000004,125.78100000000003,130.34600000000003,134.91100000000003,139.47600000000003,144.04100000000003,148.60600000000002,153.17100000000002,157.73600000000005,162.30100000000004,166.86600000000004,171.43100000000004,175.99600000000004,180.56100000000004,185.12600000000003,189.69100000000003,194.25600000000003,198.82100000000003,203.38600000000005,4.565000000000001
396,167,2,-1.2345,19.5045,0.13681,12.579,13.994,15.408,17.188,19.504,22.658,27.235,34.571,39.147999999999996,43.724999999999994,48.30199999999999,52.87899999999999,57.45599999999999,62.03299999999999,66.60999999999999,71.18699999999998,75.76399999999998,80.34099999999998,84.91799999999998,89.49499999999998,94.07199999999997,98.64899999999997,103.22599999999997,107.80299999999997,112.37999999999997,116.95699999999997,121.53399999999996,126.11099999999996,130.68799999999996,135.26499999999996,139.84199999999996,144.41899999999995,148.99599999999995,153.57299999999995,158.14999999999995,162.72699999999995,167.30399999999995,171.88099999999994,176.45799999999994,181.03499999999994,185.61199999999994,190.18899999999994,194.76599999999993,199.34299999999993,203.91999999999993,4.576999999999998
397,168,2,-1.2266,19.5647,0.137,12.604,14.026,15.448,17.238,19.565,22.731,27.321,34.66,39.25,43.839999999999996,48.42999999999999,53.019999999999996,57.61,62.199999999999996,66.78999999999999,71.38,75.97,80.56,85.14999999999999,89.74,94.33,98.91999999999999,103.50999999999999,108.1,112.69,117.28,121.86999999999999,126.46,131.05,135.64,140.23,144.82,149.41,154.0,158.58999999999997,163.17999999999998,167.76999999999998,172.35999999999999,176.95,181.54,186.13,190.72,195.31,199.9,204.48999999999998,4.59
398,169,2,-1.2186,19.624,0.13719,12.628,14.058,15.488,17.286,19.624,22.803,27.406,34.747,39.349999999999994,43.952999999999996,48.556,53.15899999999999,57.761999999999986,62.36499999999999,66.96799999999999,71.57099999999998,76.17399999999998,80.77699999999999,85.37999999999998,89.98299999999998,94.58599999999997,99.18899999999998,103.79199999999997,108.39499999999997,112.99799999999996,117.60099999999996,122.20399999999997,126.80699999999996,131.40999999999997,136.01299999999998,140.61599999999996,145.21899999999994,149.82199999999995,154.42499999999995,159.02799999999996,163.63099999999997,168.23399999999992,172.83699999999993,177.43999999999994,182.04299999999995,186.64599999999996,191.2489999999999,195.85199999999992,200.45499999999993,205.05799999999994,4.602999999999998
399,170,2,-1.2107,19.6824,0.13738,12.652,14.089,15.526,17.334,19.682,22.874,27.489,34.833,39.448,44.063,48.678000000000004,53.293000000000006,57.90800000000001,62.52300000000001,67.138,71.75300000000001,76.36800000000002,80.98300000000002,85.59800000000001,90.21300000000002,94.82800000000003,99.44300000000003,104.05800000000002,108.67300000000003,113.28800000000004,117.90300000000003,122.51800000000003,127.13300000000004,131.74800000000005,136.36300000000006,140.97800000000004,145.59300000000005,150.20800000000006,154.82300000000004,159.43800000000005,164.05300000000005,168.66800000000006,173.28300000000004,177.89800000000005,182.51300000000006,187.12800000000007,191.74300000000008,196.35800000000006,200.97300000000007,205.58800000000008,4.615000000000002
400,171,2,-1.2027,19.74,0.13756,12.675,14.119,15.564,17.38,19.74,22.943,27.57,34.914,39.541,44.168,48.795,53.422,58.04899999999999,62.675999999999995,67.303,71.92999999999999,76.55699999999999,81.184,85.81099999999999,90.43799999999999,95.06499999999998,99.692,104.31899999999999,108.94599999999998,113.57299999999998,118.19999999999997,122.82699999999998,127.45399999999998,132.08099999999996,136.70799999999997,141.33499999999998,145.962,150.58899999999997,155.21599999999995,159.84299999999996,164.46999999999997,169.09699999999998,173.724,178.35099999999994,182.97799999999995,187.60499999999996,192.23199999999997,196.85899999999998,201.48599999999993,206.11299999999994,4.626999999999999
401,172,2,-1.1947,19.7966,0.13774,12.697,14.149,15.601,17.427,19.797,23.012,27.65,34.994,39.632,44.269999999999996,48.907999999999994,53.54599999999999,58.18399999999999,62.82199999999999,67.45999999999998,72.09799999999998,76.73599999999999,81.37399999999998,86.01199999999997,90.64999999999998,95.28799999999998,99.92599999999997,104.56399999999996,109.20199999999997,113.83999999999997,118.47799999999997,123.11599999999996,127.75399999999996,132.39199999999997,137.02999999999997,141.66799999999995,146.30599999999995,150.94399999999996,155.58199999999994,160.21999999999994,164.85799999999995,169.49599999999995,174.13399999999993,178.77199999999993,183.40999999999994,188.04799999999994,192.68599999999995,197.32399999999993,201.96199999999993,206.59999999999994,4.637999999999998
402,173,2,-1.1867,19.8523,0.13791,12.719,14.179,15.638,17.472,19.852,23.079,27.727,35.07,39.718,44.366,49.013999999999996,53.662,58.31,62.958,67.606,72.25399999999999,76.90199999999999,81.55,86.19800000000001,90.846,95.494,100.142,104.78999999999999,109.43799999999999,114.08599999999998,118.73399999999998,123.382,128.03,132.678,137.326,141.974,146.62199999999999,151.26999999999998,155.91799999999998,160.566,165.214,169.862,174.51,179.158,183.80599999999998,188.45399999999998,193.10199999999998,197.74999999999997,202.39799999999997,207.046,4.648
403,174,2,-1.1788,19.907,0.13808,12.74,14.207,15.674,17.516,19.907,23.145,27.804,35.145,39.804,44.463,49.122,53.781,58.44,63.099,67.758,72.417,77.076,81.73499999999999,86.39399999999999,91.053,95.71199999999999,100.37099999999998,105.03,109.689,114.34799999999998,119.00699999999998,123.666,128.325,132.98399999999998,137.64299999999997,142.302,146.96099999999998,151.61999999999998,156.27899999999997,160.938,165.59699999999998,170.25599999999997,174.915,179.57399999999998,184.23299999999998,188.89199999999997,193.55099999999996,198.20999999999998,202.86899999999997,207.52799999999996,4.658999999999999
404,175,2,-1.1708,19.9607,0.13825,12.761,14.235,15.709,17.56,19.961,23.21,27.879,35.217,39.885999999999996,44.555,49.224000000000004,53.893,58.562,63.231,67.9,72.569,77.238,81.90700000000001,86.57600000000001,91.245,95.914,100.58300000000001,105.25200000000001,109.921,114.59,119.259,123.92800000000001,128.597,133.26600000000002,137.935,142.604,147.27300000000002,151.942,156.611,161.28000000000003,165.949,170.618,175.28700000000003,179.95600000000002,184.625,189.29400000000004,193.96300000000002,198.632,203.301,207.97000000000003,4.6690000000000005
405,176,2,-1.1629,20.0133,0.13841,12.781,14.262,15.743,17.603,20.013,23.273,27.951,35.286,39.964,44.642,49.32000000000001,53.998000000000005,58.676,63.354000000000006,68.03200000000001,72.71000000000001,77.388,82.066,86.74400000000001,91.42200000000001,96.10000000000001,100.77800000000002,105.45600000000002,110.13400000000001,114.81200000000001,119.49000000000001,124.16800000000002,128.846,133.524,138.20200000000003,142.88000000000002,147.55800000000002,152.23600000000002,156.91400000000002,161.59200000000004,166.27000000000004,170.94800000000004,175.62600000000003,180.30400000000003,184.98200000000003,189.66000000000003,194.33800000000002,199.01600000000002,203.69400000000002,208.37200000000004,4.678000000000001
406,177,2,-1.1549,20.0648,0.13858,12.8,14.288,15.776,17.644,20.065,23.336,28.023,35.354,40.041,44.728,49.415000000000006,54.102000000000004,58.789,63.476000000000006,68.16300000000001,72.85000000000001,77.537,82.22400000000002,86.91100000000002,91.59800000000001,96.28500000000001,100.97200000000002,105.65900000000002,110.34600000000002,115.03300000000002,119.72000000000001,124.40700000000002,129.09400000000002,133.781,138.46800000000002,143.15500000000003,147.84200000000004,152.52900000000002,157.216,161.90300000000002,166.59000000000003,171.27700000000004,175.96400000000006,180.651,185.33800000000002,190.02500000000003,194.71200000000005,199.39900000000006,204.086,208.77300000000002,4.687000000000001
407,178,2,-1.147,20.1152,0.13873,12.819,14.314,15.809,17.685,20.115,23.396,28.091,35.417,40.112,44.807,49.502,54.197,58.892,63.587,68.28200000000001,72.977,77.672,82.367,87.06200000000001,91.757,96.452,101.147,105.84200000000001,110.537,115.232,119.927,124.62200000000001,129.317,134.012,138.707,143.40200000000002,148.097,152.792,157.48700000000002,162.18200000000002,166.877,171.572,176.26700000000002,180.96200000000002,185.657,190.352,195.047,199.74200000000002,204.437,209.132,4.695
408,179,2,-1.139,20.1644,0.13889,12.836,14.338,15.841,17.725,20.164,23.456,28.159,35.479,40.182,44.885,49.587999999999994,54.291,58.994,63.696999999999996,68.39999999999999,73.103,77.806,82.50899999999999,87.21199999999999,91.91499999999999,96.618,101.32099999999998,106.02399999999999,110.72699999999999,115.42999999999999,120.133,124.83599999999998,129.539,134.242,138.945,143.64799999999997,148.351,153.05399999999997,157.757,162.45999999999998,167.16299999999995,171.86599999999999,176.56899999999996,181.272,185.97499999999997,190.678,195.38099999999997,200.084,204.78699999999998,209.48999999999995,4.702999999999999
409,180,2,-1.1311,20.2125,0.13904,12.853,14.362,15.871,17.764,20.212,23.514,28.224,35.538,40.248,44.958,49.668,54.378,59.088,63.798,68.50800000000001,73.218,77.928,82.638,87.34800000000001,92.058,96.768,101.47800000000001,106.188,110.89800000000001,115.60800000000002,120.31800000000001,125.028,129.738,134.44800000000004,139.15800000000002,143.868,148.57800000000003,153.288,157.99800000000002,162.70800000000003,167.418,172.12800000000004,176.83800000000002,181.548,186.25800000000004,190.96800000000002,195.67800000000005,200.38800000000003,205.098,209.80800000000005,4.710000000000001
